,budget,genres,id,popularity,release_date,revenue,title,vote_average,vote_count,profit,release_year,cluster
918,45000000,Crime,388,45.220386,23-03-2006,184376254,Inside Man,7.3,1630,139376254,2006,6
919,90000000,Drama,2112,17.457947,05-02-1999,161626121,Payback,6.7,548,71626121,1999,1
920,50000000,Action,10329,10.755847,09-06-1995,152022101,Congo,5,213,102022101,1995,3
921,50000000,Drama,74465,38.629763,22-12-2011,120081841,We Bought a Zoo,6.5,909,70081841,2011,1
922,50000000,Action,13811,32.693093,19-03-2009,155446362,Knowing,5.9,1486,105446362,2009,3
923,50000000,Comedy,6877,18.806031,10-03-2006,88715192,Failure to Launch,5.5,399,38715192,2006,2
924,50000000,Drama,10320,32.233713,17-03-2005,161451538,The Ring Two,5.4,632,111451538,2005,1
925,50000000,Comedy,50646,37.990705,29-07-2011,142851197,"Crazy, Stupid, Love.",7,2443,92851197,2011,2
926,50000000,Animation,8920,17.667826,10-06-2004,200804534,Garfield,5.2,820,150804534,2004,8
927,60000000,Comedy,13673,9.225166,24-11-2004,0,Christmas with the Kranks,5.2,193,-60000000,2004,2
928,50000000,Drama,60308,46.180421,22-09-2011,110206216,Moneyball,7,1381,60206216,2011,1
929,50000000,Action,6950,30.397496,10-03-1995,189859560,Outbreak,6.3,513,139859560,1995,3
930,50000000,Action,225574,83.295796,26-01-2014,222809600,Non-Stop,6.8,2268,172809600,2014,3
931,50000000,Adventure,13836,23.935053,12-03-2009,106303988,Race to Witch Mountain,5.5,509,56303988,2009,4
932,54000000,Action,752,84.630969,15-03-2006,132511035,V for Vendetta,7.7,4442,78511035,2006,3
933,50000000,Action,6038,16.251204,06-02-2003,88323487,Shanghai Knights,6,692,38323487,2003,3
934,50000000,Adventure,9975,9.894346,10-02-2006,69834815,Curious George,6.2,106,19834815,2006,4
935,50000000,Comedy,11451,12.050755,22-06-2005,66002004,Herbie Fully Loaded,5.1,542,16002004,2005,2
936,50000000,Thriller,12103,11.596207,28-09-2001,100020092,Don't Say a Word,6,220,50020092,2001,7
937,50000000,Fantasy,60304,53.02787,17-01-2013,224803475,Hansel & Gretel: Witch Hunters,5.7,3239,174803475,2013,9
938,50000000,Thriller,2251,14.382253,10-05-2002,119137784,Unfaithful,6.3,276,69137784,2002,7
939,50000000,Action,46529,43.450266,18-02-2011,144492830,I Am Number Four,5.9,1567,94492830,2011,3
940,50000000,Drama,231,16.871194,23-11-2005,94000000,Syriana,6.3,451,44000000,2005,1
941,50000000,Action,300671,42.526529,13-01-2016,69411370,13 Hours: The Secret Soldiers of Benghazi,7,938,19411370,2016,3
942,50000000,Romance,228326,34.890999,01-10-2014,97437106,The Book of Life,7.3,755,47437106,2014,10
943,45000000,Thriller,9754,18.186026,10-02-2006,82800000,Firewall,5.6,267,37800000,2006,7
944,50000000,Crime,66,13.576765,14-02-1997,50068310,Absolute Power,6.4,223,68310,1997,6
945,50000000,Action,4421,19.434672,22-08-1997,48169156,G.I. Jane,6,395,-1830844,1997,3
946,50000000,Drama,2649,62.925175,12-09-1997,109423648,The Game,7.5,1506,59423648,1997,1
947,50000000,Horror,588,32.927994,21-04-2006,97607453,Silent Hill,6.3,1067,47607453,2006,5
948,0,Comedy,10393,14.837288,07-08-2000,0,The Replacements,6.1,203,0,2000,2
949,50000000,Comedy,71552,39.920035,04-04-2012,234989584,American Reunion,6.1,1611,184989584,2012,2
950,50000000,Action,9631,28.725621,29-07-1998,44547681,The Negotiator,6.8,582,-5452319,1998,3
951,50000000,Action,216282,20.566554,06-08-2014,160602194,Into the Storm,5.8,817,110602194,2014,3
952,50000000,Action,306,20.333953,24-05-1994,119208989,Beverly Hills Cop III,5.5,434,69208989,1994,3
953,50000000,Comedy,928,33.98637,15-06-1990,41482207,Gremlins 2: The New Batch,6.2,652,-8517793,1990,2
954,50000000,Drama,205587,42.472324,08-10-2014,83719388,The Judge,7.2,1417,33719388,2014,1
955,50000000,Action,6623,15.931084,26-09-1997,0,The Peacemaker,5.8,255,-50000000,1997,3
956,45000000,Horror,1577,29.880122,10-09-2004,129394835,Resident Evil: Apocalypse,6.1,1267,84394835,2004,5
957,50000000,Comedy,9801,28.803802,10-11-2004,40203020,Bridget Jones: The Edge of Reason,6.1,750,-9796980,2004,2
958,50000000,Thriller,2116,14.993459,03-10-2003,55495563,Out of Time,6.1,298,5495563,2003,7
959,50000000,Action,9624,9.114168,18-02-1994,49000000,On Deadly Ground,4.5,104,-1000000,1994,3
960,50000000,Adventure,14199,12.31101,10-06-2005,69425966,The Adventures of Sharkboy and Lavagirl,4.4,269,19425966,2005,4
961,40000000,Drama,1907,41.362082,11-02-2000,144056873,The Beach,6.3,1233,104056873,2000,1
962,50000000,Drama,4599,13.298205,27-05-2004,49718611,Raising Helen,5.9,189,-281389,2004,1
963,40000000,Action,22832,19.085403,29-09-2009,60462347,Ninja Assassin,6.2,371,20462347,2009,3
964,50000000,Drama,10390,9.622345,17-09-1999,0,For Love of the Game,6.3,88,-50000000,1999,1
965,50000000,Drama,9879,11.106006,28-06-1996,113309743,Striptease,4.4,205,63309743,1996,1
966,50000000,Family,38579,12.25622,04-06-2010,83761844,Marmaduke,5,149,33761844,2010,13
967,50000000,Drama,44603,13.365715,15-10-2010,105197635,Hereafter,5.8,510,55197635,2010,1
968,50000000,Crime,11892,16.167093,19-04-2002,56714147,Murder by Numbers,6,268,6714147,2002,6
969,50000000,Action,9691,23.073933,06-10-1995,30303072,Assassins,6,387,-19696928,1995,3
970,50000000,Crime,1248,6.567065,06-02-2007,82169884,Hannibal Rising,6,654,32169884,2007,6
971,50000000,Comedy,12220,6.22577,13-10-1999,58900031,The Story of Us,5.9,75,8900031,1999,2
972,44000000,Action,72710,42.933027,22-03-2013,63327201,The Host,6,1817,19327201,2013,3
973,50000000,Action,10782,19.226763,18-04-2003,42792561,Basic,6.2,286,-7207439,2003,3
974,50000000,Crime,9573,10.089065,04-08-2002,26199517,Blood Work,6.1,206,-23800483,2002,6
975,50000000,Drama,4959,13.391833,03-02-2009,60161391,The International,6,368,10161391,2009,1
976,50000000,Action,10061,21.637234,09-08-1996,42277365,Escape from L.A.,5.6,373,-7722635,1996,3
977,70000000,Adventure,10386,61.245957,06-08-1999,23159305,The Iron Giant,7.6,1436,-46840695,1999,4
978,50000000,Adventure,421,25.237969,10-12-2004,34808403,The Life Aquatic with Steve Zissou,7.1,775,-15191597,2004,4
979,50000000,War,316152,21.589393,24-06-2016,25035950,Free State of Jones,6.6,428,-24964050,2016,19
980,50000000,Drama,11615,22.442241,21-02-2003,38955598,The Life of David Gale,7.3,480,-11044402,2003,1
981,40000000,Comedy,13498,6.004422,25-02-2005,0,Man of the House,5.4,120,-40000000,2005,2
982,50000000,Action,241554,74.64653,11-03-2015,71561644,Run All Night,6.3,1148,21561644,2015,3
983,51500000,Thriller,2252,35.481169,14-09-2007,55112356,Eastern Promises,7.2,848,3612356,2007,7
984,50000000,Action,11968,14.723467,30-09-2005,44434439,Into the Blue,5.8,458,-5565561,2005,3
985,60000000,Adventure,10047,21.084542,18-10-1999,66976317,The Messenger: The Story of Joan of Arc,6.2,367,6976317,1999,4
986,49900000,Comedy,38319,21.408222,08-04-2011,26121638,Your Highness,5.2,501,-23778362,2011,2
987,50000000,Drama,69668,19.267479,30-09-2011,38502340,Dream House,5.8,391,-11497660,2011,1
988,50000000,Action,9770,3.314004,07-11-1997,10541523,Mad City,5.9,81,-39458477,1997,3
989,50000000,Action,11212,21.312186,01-07-1994,16671505,Baby's Day Out,5.8,274,-33328495,1994,3
990,50000000,Drama,10533,7.44268,13-10-1995,10382407,The Scarlet Letter,5.5,108,-39617593,1995,1
991,22000000,Drama,38363,12.54949,20-05-2010,24188922,Fair Game,6.5,235,2188922,2010,1
992,50000000,Action,9923,18.394571,22-09-2005,22944502,Domino,6,444,-27055498,2005,3
993,50000000,Action,11863,8.189406,13-10-1995,9851610,Jade,5.2,44,-40148390,1995,3
994,50000000,Action,18501,27.631262,03-09-2009,40828540,Gamer,5.6,760,-9171460,2009,3
995,60000000,Fantasy,109491,40.721373,13-02-2013,60052138,Beautiful Creatures,5.6,984,52138,2013,9
996,55000000,Comedy,9275,11.329727,28-03-2002,0,Death to Smoochy,5.9,132,-55000000,2002,2
997,50000000,Comedy,329833,37.253774,06-02-2016,55969000,Zoolander 2,4.7,797,5969000,2016,2
998,50000000,Comedy,12634,6.397388,30-01-2004,6808550,The Big Bounce,5,76,-43191450,2004,2
999,60000000,Comedy,10416,2.275331,03-03-2000,0,What Planet Are You From?,5.4,37,-60000000,2000,2
1000,50000000,Fantasy,47327,30.387148,24-02-2011,28931401,Drive Angry,5.3,600,-21068599,2011,9
1001,50000000,Action,15268,8.139676,27-02-2009,12764201,Street Fighter: The Legend of Chun-Li,3.9,112,-37235799,2009,3
1002,49000000,Action,10796,21.746245,02-11-2001,72700000,The One,5.7,437,23700000,2001,3
1003,49000000,Action,9548,2.808428,11-07-1990,20423389,The Adventures of Ford Fairlane,6.2,71,-28576611,1990,3
1004,50000000,Drama,18947,31.02233,01-04-2009,36348784,The Boat That Rocked,7.2,666,-13651216,2009,1
1005,48000000,Thriller,1900,25.170217,27-12-2000,207515725,Traffic,6.9,562,159515725,2000,7
1006,48000000,Adventure,89,80.972475,24-05-1989,474171806,Indiana Jones and the Last Crusade,7.6,3152,426171806,1989,4
1007,0,Drama,96724,26.38704,06-09-2012,68929150,Anna Karenina,6.5,639,68929150,2012,1
1008,49000000,Crime,198184,116.700319,04-03-2015,104399548,Chappie,6.6,3062,55399548,2015,6
1009,73000000,Drama,9481,33.884459,04-11-1999,151493655,The Bone Collector,6.5,826,78493655,1999,1
1010,48000000,Crime,4547,53.043124,29-03-2002,196397415,Panic Room,6.5,1267,148397415,2002,6
1011,0,Horror,53953,0.716764,08-08-2006,0,The Tooth Fairy,4.3,13,0,2006,5
1012,75000000,Action,6415,34.973086,27-09-1999,108000000,Three Kings,6.6,692,33000000,1999,3
1013,50000000,Crime,181283,40.371098,15-03-2015,3324330,Child 44,6.1,547,-46675670,2015,6
1014,48000000,Adventure,9896,18.60049,30-07-2001,85498534,Rat Race,6,518,37498534,2001,4
1015,48000000,Drama,167,30.920075,22-10-2001,50315140,K-PAX,7.1,695,2315140,2001,1
1016,0,Comedy,11232,11.940711,25-12-2001,0,Kate & Leopold,6,418,0,2001,2
1017,48000000,Fantasy,1636,19.348007,19-10-2000,90383208,Bedazzled,5.6,512,42383208,2000,9
1018,58000000,Music,2148,8.59075,14-12-1984,25928721,The Cotton Club,6.6,68,-32071279,1984,16
1019,55000000,Western,5176,48.801089,06-09-2007,70016220,3:10 to Yuma,6.9,1188,15016220,2007,17
1020,48000000,Thriller,260346,88.844777,16-12-2014,325771424,Taken 3,6.1,2200,277771424,2014,7
1021,48000000,Romance,1389,16.000178,26-06-1998,77745568,Out of Sight,6.5,333,29745568,1998,10
1022,47000000,Comedy,9894,19.525659,10-06-1996,102825796,The Cable Guy,5.7,594,55825796,1996,2
1023,0,Drama,7504,1.246883,16-09-1998,528972,Earth,6.6,9,528972,1998,1
1024,47000000,Adventure,8592,7.859226,15-06-1990,103738726,Dick Tracy,5.9,251,56738726,1990,4
1025,48000000,Drama,913,18.102572,06-08-1999,124305181,The Thomas Crown Affair,6.6,339,76305181,1999,1
1026,48000000,Comedy,11091,7.226115,19-10-2001,35743308,Riding in Cars with Boys,6.5,103,-12256692,2001,2
1027,15000000,Action,1368,63.071046,22-10-1982,125212904,First Blood,7.2,1488,110212904,1982,3
1028,0,Drama,593,24.132271,20-03-1972,0,Solaris,7.7,357,0,<1980,1
1029,47000000,Animation,5393,10.410933,14-09-2006,38085778,Happily N'Ever After,4.6,104,-8914222,2006,8
1030,47000000,Drama,9095,6.067212,23-02-1996,12379402,Mary Reilly,5.7,74,-34620598,1996,1
1031,38000000,Comedy,8874,15.401855,19-06-1997,299288605,My Best Friend's Wedding,6.3,584,261288605,1997,2
1032,0,Comedy,11467,10.698929,17-07-2001,0,America's Sweethearts,5.5,252,0,2001,2
1033,46000000,Crime,320,41.322708,24-05-2002,113714830,Insomnia,6.8,1148,67714830,2002,6
1034,46000000,Science Fiction,199,25.6713,21-11-1996,150000000,Star Trek: First Contact,7,661,104000000,1996,11
1035,47000000,Action,20533,22.581313,18-06-2010,10539000,Jonah Hex,4.4,420,-36461000,2010,3
1036,46000000,Drama,10684,12.971122,04-07-1996,100860818,Courage Under Fire,6.2,232,54860818,1996,1
1037,45000000,Comedy,1624,26.721386,21-03-1997,181000000,Liar Liar,6.4,1424,136000000,1997,2
1038,25000000,Crime,325789,24.672234,13-07-2016,15436808,The Infiltrator,6.6,573,-9563192,2016,6
1039,46000000,Drama,113464,0.146783,04-05-1981,5200000,Inchon,6.5,2,-40800000,1981,1
1040,46000000,Fantasy,888,28.964162,26-05-1994,341631208,The Flintstones,5,543,295631208,1994,9
1041,45000000,Action,82675,49.353524,27-09-2012,376141306,Taken 2,6.1,2757,331141306,2012,3
1042,48000000,Comedy,4256,36.585509,24-10-2003,220673217,Scary Movie 3,5.8,912,172673217,2003,2
1043,45000000,Comedy,1493,32.624355,14-12-2000,212000000,Miss Congeniality,6.1,961,167000000,2000,2
1044,45000000,Action,88751,53.090422,10-07-2008,101702060,Journey to the Center of the Earth,5.8,1309,56702060,2008,3
1045,40000000,Comedy,11130,30.002907,06-08-2004,95149435,The Princess Diaries 2: Royal Engagement,6,697,55149435,2004,2
1046,45000000,Drama,9944,17.923254,16-12-1993,195268056,The Pelican Brief,6.3,371,150268056,1993,1
1047,45000000,Drama,10731,17.746719,20-07-1994,117615211,The Client,6.4,278,72615211,1994,1
1048,45000000,Drama,7350,31.305336,25-12-2007,175372502,The Bucket List,7,1111,130372502,2007,1
1049,45000000,Drama,9869,19.637704,04-06-1992,178051587,Patriot Games,6.3,433,133051587,1992,1
1050,43000000,Romance,4379,10.411996,13-05-2005,154749918,Monster-in-Law,5.6,406,111749918,2005,10
1051,46000000,Drama,146233,88.496873,18-09-2013,122126687,Prisoners,7.9,3085,76126687,2013,1
1052,45000000,Action,2034,52.081131,05-10-2001,104876233,Training Day,7.3,1634,59876233,2001,3
1053,45000000,Comedy,926,30.816341,23-12-1999,90683916,Galaxy Quest,6.9,710,45683916,1999,2
1054,45000000,Comedy,4248,35.376971,04-07-2001,141220678,Scary Movie 2,5.4,982,96220678,2001,2
1055,45000000,Comedy,64328,17.047276,22-11-2011,165184237,The Muppets,6.5,501,120184237,2011,2
1056,45000000,Horror,36647,43.815492,21-08-1998,131183530,Blade,6.5,1905,86183530,1998,5
1057,30000000,Drama,7214,23.234651,14-01-2005,76669806,Coach Carter,7.3,496,46669806,2005,1
1058,45000000,Action,1537,17.270539,07-04-2002,94935764,Changing Lanes,5.9,299,49935764,2002,3
1059,45000000,Adventure,9360,27.684779,11-04-1997,136885767,Anaconda,4.7,610,91885767,1997,4
1060,45000000,Comedy,6282,26.79781,30-07-2000,113916474,Coyote Ugly,5.8,575,68916474,2000,2
1061,40000000,Comedy,508,37.073127,07-09-2003,244931766,Love Actually,7,1869,204931766,2003,2
1062,120000000,Adventure,9487,87.350802,25-11-1998,363258859,A Bug's Life,6.8,2303,243258859,1998,4
1063,35000000,Horror,768,26.134678,19-10-2001,74558115,From Hell,6.6,741,39558115,2001,5
1064,45000000,Action,2636,16.582709,07-10-1994,170362582,The Specialist,5.5,313,125362582,1994,3
1065,45000000,Comedy,10478,10.731574,16-08-1996,53854588,Tin Cup,5.9,150,8854588,1996,2
1066,0,Comedy,27983,2.094151,24-04-1968,0,"Yours, Mine and Ours",6.2,26,0,<1980,2
1067,45000000,Romance,9981,8.99269,13-05-2005,56070433,Kicking & Screaming,5.6,176,11070433,2005,10
1068,50000000,Adventure,7453,51.742065,15-01-2005,104478416,The Hitchhiker's Guide to the Galaxy,6.6,1315,54478416,2005,4
1069,0,Comedy,15045,7.157635,12-12-2004,0,Fat Albert,4.3,69,0,2004,2
1070,45000000,Horror,7737,12.06538,20-09-2007,148412065,Resident Evil: Extinction,6.1,1292,103412065,2007,5
1071,40000000,Comedy,232672,44.120328,21-05-2014,123494610,Blended,6.6,1006,83494610,2014,2
1072,45000000,Adventure,17379,6.156015,13-01-2006,38399961,Last Holiday,6.4,119,-6600039,2006,4
1073,45000000,Action,8987,12.362876,30-09-1994,0,The River Wild,6.1,210,-45000000,1994,3
1074,45000000,Adventure,11359,11.095914,14-07-1995,0,The Indian in the Cupboard,5.9,134,-45000000,1995,4
1075,45000000,Crime,82525,31.856589,06-07-2012,82966152,Savages,6.2,766,37966152,2012,6
1076,25000000,Action,9759,24.459948,06-09-2004,56422687,Cellular,6.1,537,31422687,2004,3
1077,40000000,Adventure,9486,28.029015,06-04-2003,160583018,Johnny English,6,852,120583018,2003,4
1078,50000000,Fantasy,9906,20.239061,27-07-2006,55181129,The Ant Bully,5.5,366,5181129,2006,9
1079,40000000,Action,841,25.876582,14-12-1984,30925690,Dune,6.5,562,-9074310,1984,3
1080,0,Adventure,4688,11.872841,14-09-2007,0,Across the Universe,7.1,410,0,2007,4
1081,35000000,Drama,4148,20.360549,19-12-2008,75225693,Revolutionary Road,6.7,796,40225693,2008,1
1082,55000000,Action,2207,32.31022,01-03-2006,65664721,16 Blocks,6.2,661,10664721,2006,3
1083,70000000,Action,9381,27.568194,20-08-2008,72108608,Babylon A.D.,5.4,676,2108608,2008,3
1084,45000000,Action,9625,6.250282,04-10-1996,0,The Glimmer Man,4.7,100,-45000000,1996,3
1085,45000000,Comedy,9304,11.120344,19-07-1996,0,Multiplicity,5.5,154,-45000000,1996,2
1086,45000000,Adventure,20856,13.707183,31-07-2009,57881056,Aliens in the Attic,5.3,244,12881056,2009,4
1087,35000000,Crime,5955,12.495436,09-01-2001,29400000,The Pledge,6.5,215,-5600000,2001,6
1088,45000000,Comedy,9899,6.803965,25-12-2005,38058335,The Producers,6.1,151,-6941665,2005,2
1089,45000000,Adventure,9826,9.025236,06-06-1996,17300889,The Phantom,4.7,136,-27699111,1996,4
1090,57000000,Drama,21355,7.524671,11-12-2000,0,All the Pretty Horses,5.8,60,-57000000,2000,1
1091,44000000,History,10858,3.770161,22-12-1995,13681765,Nixon,7.1,71,-30318235,1995,18
1092,45000000,Thriller,11439,21.118196,12-02-2010,60222298,The Ghost Writer,6.7,670,15222298,2010,7
1093,45000000,Adventure,9457,6.513856,30-01-1998,11203026,Deep Rising,6,154,-33796974,1998,4
1094,45000000,Drama,12412,11.387408,15-09-2008,9323833,Miracle at St. Anna,6.3,90,-35676167,2008,1
1095,110,Action,1494,9.950505,21-12-2006,0,Curse of the Golden Flower,6.6,203,-110,2006,3
1096,45000000,Action,13184,14.813057,21-08-2008,42487390,Bangkok Dangerous,5,332,-2512610,2008,3
1097,40000000,Action,2185,5.201688,05-04-2002,8493890,Big Trouble,6.3,80,-31506110,2002,3
1098,45000000,Drama,6639,5.361699,04-10-2007,4607608,Love in the Time of Cholera,6.4,81,-40392392,2007,1
1099,45000000,Action,38153,3.848893,31-01-1997,2154540,Shadow Conspiracy,4,11,-42845460,1997,3
1100,45000000,Crime,58233,35.6585,15-09-2011,160078586,Johnny English Reborn,6,1007,115078586,2011,6
1101,65000000,Animation,116977,5.258726,15-06-2012,73706,Foodfight!,2.3,28,-64926294,2012,8
1102,44500000,Drama,68734,62.01056,11-10-2012,232324128,Argo,7.1,3423,187824128,2012,1
1103,44000000,Adventure,5503,54.884297,06-08-1993,368875760,The Fugitive,7.2,1220,324875760,1993,4
1104,40000000,Action,27573,33.747825,16-03-2010,136000000,The Bounty Hunter,5.5,858,96000000,2010,3
1105,44000000,Crime,819,16.245068,18-10-1996,165615285,Sleepers,7.3,715,121615285,1996,6
1106,44000000,Action,1369,38.653969,21-05-1985,300400432,Rambo: First Blood Part II,6.3,864,256400432,1985,3
1107,44000000,Drama,9623,3.937352,02-02-1996,0,The Juror,5.5,89,-44000000,1996,1
1108,2600000,Animation,10895,46.007991,23-02-1940,84300000,Pinocchio,6.9,1355,81700000,<1980,8
1110,50000000,Fantasy,834,49.020045,12-01-2006,111340801,Underworld: Evolution,6.4,1528,61340801,2006,9
1111,40000000,Drama,228066,24.821138,10-11-2015,34227298,Victor Frankenstein,5.6,685,-5772702,2015,1
1112,43000000,Drama,711,19.043286,21-12-2000,80049764,Finding Forrester,7,302,37049764,2000,1
1113,43000000,Comedy,10468,5.418921,06-04-2000,0,28 Days,6,208,-43000000,2000,2
1114,45000000,Action,10027,25.999888,02-02-2005,50871113,Unleashed,6.6,518,5871113,2005,3
1115,43000000,Romance,11812,18.65632,12-04-2002,68696770,The Sweetest Thing,5.3,280,25696770,2002,10
1116,42000000,Drama,37233,23.736535,30-06-1993,270248367,The Firm,6.6,501,228248367,1993,1
1117,44000000,Drama,37950,21.75433,01-05-2010,48190704,Charlie St. Cloud,6.8,566,4190704,2010,1
1118,40000000,Action,27582,44.094856,13-01-2011,51070807,The Mechanic,6.3,1045,11070807,2011,3
1119,42000000,Action,64688,62.714026,12-03-2012,201585328,21 Jump Street,6.7,4074,159585328,2012,3
1120,42000000,Romance,509,28.969151,13-05-1999,363889678,Notting Hill,7,1262,321889678,1999,10
1121,45000000,Animation,7443,31.789029,21-06-2000,224834564,Chicken Run,6.5,1150,179834564,2000,8
